date,open,high,low,close,volume,symbol
2025-04-25,387.0,392.16,384.6,391.85,18973200,MSFT
2025-04-28,391.96,392.74,386.64,391.16,16579400,MSFT
2025-04-29,391.3,395.1,390.38,394.04,14974000,MSFT
2025-04-30,390.3,396.66,384.44,395.26,36461100,MSFT
2025-05-01,431.11,436.99,424.9,425.4,58938100,MSFT
2025-05-02,431.74,439.44,429.99,435.28,30757400,MSFT
2025-05-05,432.87,439.5,432.11,436.17,20136100,MSFT
2025-05-06,432.2,437.73,431.17,433.31,15104200,MSFT
2025-05-07,433.84,438.12,431.11,433.35,23295300,MSFT
2025-05-08,437.93,443.67,435.66,438.17,23491300,MSFT
2025-05-09,440.0,440.74,435.88,438.73,15324200,MSFT
2025-05-12,445.94,449.37,439.78,449.26,22821900,MSFT
2025-05-13,447.78,450.67,445.36,449.14,23618800,MSFT
2025-05-14,448.14,453.9,448.14,452.94,19902800,MSFT
2025-05-15,450.77,456.19,450.43,453.13,21992300,MSFT
2025-05-16,452.05,454.36,448.73,454.27,23849800,MSFT
2025-05-19,450.88,459.59,450.8,458.87,21336500,MSFT
2025-05-20,455.59,458.34,454.32,458.17,15441800,MSFT
2025-05-21,454.57,457.78,451.81,452.57,19216900,MSFT
2025-05-22,454.95,460.25,453.9,454.86,18025600,MSFT
2025-05-23,449.98,453.69,448.91,450.18,16883500,MSFT
2025-05-27,456.48,460.95,456.12,460.69,20974300,MSFT
2025-05-28,461.22,462.52,456.93,457.36,17086300,MSFT
2025-05-29,461.55,461.72,455.31,458.68,13974800,MSFT
2025-05-30,459.72,461.68,455.54,460.36,34770500,MSFT
2025-06-02,457.14,462.11,456.89,461.97,16626500,MSFT
2025-06-03,461.47,464.14,460.86,462.97,15743800,MSFT
2025-06-04,464.0,465.69,463.02,463.87,14162700,MSFT
2025-06-05,464.96,469.65,464.03,467.68,20131700,MSFT
2025-06-06,470.09,473.34,468.78,470.38,15285600,MSFT
2025-06-09,469.7,473.43,468.62,472.75,16469900,MSFT
2025-06-10,471.19,472.8,466.96,470.92,15375900,MSFT
2025-06-11,470.02,475.47,469.66,472.62,16399200,MSFT
2025-06-12,475.02,480.42,473.52,478.87,18950600,MSFT
2025-06-13,476.41,479.18,472.76,474.96,16814500,MSFT
2025-06-16,475.21,480.69,475.0,479.14,15626100,MSFT
2025-06-17,475.4,478.74,474.08,478.04,15414100,MSFT
2025-06-18,478.0,481.0,474.46,480.24,17526500,MSFT
2025-06-20,482.23,483.46,476.87,477.4,37576200,MSFT
2025-06-23,478.21,487.75,472.51,486.0,24864000,MSFT
2025-06-24,488.95,491.85,486.8,490.11,22305600,MSFT
2025-06-25,492.04,494.56,489.39,492.27,17495100,MSFT
2025-06-26,492.98,498.04,492.81,497.45,21578900,MSFT
2025-06-27,497.55,499.3,493.03,495.94,34539200,MSFT
2025-06-30,497.04,500.76,495.33,497.41,28369000,MSFT
2025-07-01,496.47,498.05,490.98,492.05,19945400,MSFT
2025-07-02,489.99,493.5,488.7,491.09,16319600,MSFT
2025-07-03,493.81,500.13,493.44,498.84,13984800,MSFT
2025-07-07,497.38,498.75,495.23,497.72,13981600,MSFT
2025-07-08,497.24,498.2,494.11,496.62,11846600,MSFT
2025-07-09,500.3,506.78,499.74,503.51,18659500,MSFT
2025-07-10,503.05,504.44,497.75,501.48,16492100,MSFT
2025-07-11,498.47,505.03,497.8,503.32,16459500,MSFT
2025-07-14,501.52,503.97,501.03,503.02,12058800,MSFT
2025-07-15,503.02,508.3,502.79,505.82,14927200,MSFT
2025-07-16,505.18,506.72,501.89,505.62,15154400,MSFT
2025-07-17,505.68,513.37,505.62,511.7,17503100,MSFT
2025-07-18,514.48,514.64,507.43,510.05,21209700,MSFT
2025-07-21,506.71,512.09,505.55,510.06,14066800,MSFT
2025-07-22,510.97,511.2,505.27,505.27,13868600,MSFT
2025-07-23,506.75,506.79,500.7,505.87,16396600,MSFT
2025-07-24,508.77,513.67,507.3,510.88,16107000,MSFT
2025-07-25,512.47,518.29,510.36,513.71,19125700,MSFT
2025-07-28,514.08,515.0,510.12,512.5,14308000,MSFT
2025-07-29,515.53,517.62,511.56,512.57,16469200,MSFT
2025-07-30,515.17,515.95,509.44,513.24,26380400,MSFT
2025-07-31,555.23,555.45,531.9,533.5,51617300,MSFT
2025-08-01,535.0,535.8,520.86,524.11,28977600,MSFT
2025-08-04,528.27,538.25,528.13,535.64,25349000,MSFT
2025-08-05,537.18,537.3,527.24,527.75,19171600,MSFT
2025-08-06,530.9,531.7,524.03,524.94,21355700,MSFT
2025-08-07,526.8,528.09,517.55,520.84,16079100,MSFT
2025-08-08,522.6,524.66,519.41,522.04,15531000,MSFT
2025-08-11,522.3,527.59,519.72,521.77,20194400,MSFT
2025-08-12,523.75,530.98,522.7,529.24,18667000,MSFT
2025-08-13,532.11,532.7,519.37,520.58,19619200,MSFT
2025-08-14,522.56,525.95,520.14,522.48,20269100,MSFT
2025-08-15,522.77,526.1,519.08,520.17,25213300,MSFT
2025-08-18,521.59,522.82,514.02,517.1,23760600,MSFT
2025-08-19,515.0,515.16,508.55,509.77,21481000,MSFT
2025-08-20,509.87,511.0,504.44,505.72,27723000,MSFT
2025-08-21,503.69,507.63,502.72,504.24,18443300,MSFT
2025-08-22,504.25,510.73,502.41,507.23,24324200,MSFT
2025-08-25,506.63,508.19,504.12,504.26,21638600,MSFT
2025-08-26,504.36,504.98,498.51,502.04,30835700,MSFT
2025-08-27,502.0,507.29,499.9,506.74,17277900,MSFT
2025-08-28,507.09,511.09,505.5,509.64,18015600,MSFT
2025-08-29,508.66,509.6,504.49,506.69,20961600,MSFT
2025-09-02,500.47,506.0,496.81,505.12,18128000,MSFT
2025-09-03,503.79,507.79,502.32,505.35,16345100,MSFT
2025-09-04,504.3,508.15,503.15,507.97,15509500,MSFT
2025-09-05,509.07,511.97,492.37,495.0,31994800,MSFT
2025-09-08,498.11,501.2,495.03,498.2,16771000,MSFT
2025-09-09,501.43,502.25,497.7,498.41,14410500,MSFT
2025-09-10,502.98,503.23,496.72,500.37,21611800,MSFT
2025-09-11,502.25,503.17,497.88,501.01,18881600,MSFT
2025-09-12,506.65,512.55,503.85,509.9,23624900,MSFT
2025-09-15,508.79,515.47,507.0,515.36,17143800,MSFT
2025-09-16,516.88,517.23,508.6,509.04,19711900,MSFT
2025-09-17,510.62,511.29,505.93,510.02,15816600,MSFT
2025-09-18,511.49,513.07,507.66,508.45,18913700,MSFT
2025-09-19,510.56,519.3,510.31,517.93,52474100,MSFT
2025-09-22,515.59,517.74,512.54,514.45,20009300,MSFT
2025-09-23,513.8,514.59,507.31,509.23,19799600,MSFT
2025-09-24,510.38,512.48,506.92,510.15,13533700,MSFT
2025-09-25,508.3,510.01,505.04,507.03,15786500,MSFT
