timestamp,open,high,low,close,volume,symbol
2026-06-26 13:15:00-04:00,735.1,735.1599,734.29,734.44,312733,SPY
2026-06-26 13:20:00-04:00,734.45,734.62,733.96,734.05,254430,SPY
2026-06-26 13:25:00-04:00,734.04,734.98,733.79,734.72,299790,SPY
2026-06-26 13:30:00-04:00,734.72,735.39,734.45,734.6325,607375,SPY
2026-06-26 13:35:00-04:00,734.62,734.63,733.99,734.05,210745,SPY
2026-06-26 13:40:00-04:00,734.05,734.53,733.62,734.26,256537,SPY
2026-06-26 13:45:00-04:00,734.26,734.41,733.84,733.86,308354,SPY
2026-06-26 13:50:00-04:00,733.86,734.32,733.8,734.08,490773,SPY
2026-06-26 13:55:00-04:00,734.06,734.09,733.47,733.66,257240,SPY
2026-06-26 14:00:00-04:00,733.69,734.4,733.63,734.26,425897,SPY
2026-06-26 14:05:00-04:00,734.23,734.59,734.04,734.19,414628,SPY
2026-06-26 14:10:00-04:00,734.15,734.435,733.86,734.04,410104,SPY
2026-06-26 14:15:00-04:00,734.05,734.22,733.24,733.4,401311,SPY
2026-06-26 14:20:00-04:00,733.4,733.67,733.24,733.56,362582,SPY
2026-06-26 14:25:00-04:00,733.55,733.67,732.74,732.83,523588,SPY
2026-06-26 14:30:00-04:00,732.83,733.67,732.77,733.465,500496,SPY
2026-06-26 14:35:00-04:00,733.47,733.48,732.73,732.89,653782,SPY
2026-06-26 14:40:00-04:00,732.895,733.15,732.7501,732.77,275589,SPY
2026-06-26 14:45:00-04:00,732.81,732.81,731.76,732.0299,1343333,SPY
2026-06-26 14:50:00-04:00,732.03,732.12,731.61,731.79,705681,SPY
2026-06-26 14:55:00-04:00,731.79,732.13,731.28,731.62,642203,SPY
2026-06-26 15:00:00-04:00,731.63,732.1,731.43,731.46,747871,SPY
2026-06-26 15:05:00-04:00,731.43,732.48,731.33,732.35,584108,SPY
2026-06-26 15:10:00-04:00,732.34,732.8,732.0125,732.79,743956,SPY
2026-06-26 15:15:00-04:00,732.77,732.99,732.44,732.75,904491,SPY
2026-06-26 15:20:00-04:00,732.75,732.89,731.78,732.27,666454,SPY
2026-06-26 15:25:00-04:00,732.261,732.48,732.1,732.19,457110,SPY
2026-06-26 15:30:00-04:00,732.2,732.87,731.76,732.67,779885,SPY
2026-06-26 15:35:00-04:00,732.66,732.86,732.28,732.3325,923723,SPY
2026-06-26 15:40:00-04:00,732.33,733.35,732.31,733.27,602325,SPY
2026-06-26 15:45:00-04:00,733.28,733.86,732.71,733.05,1278652,SPY
2026-06-26 15:50:00-04:00,733.04,733.67,732.5601,733.15,1508906,SPY
2026-06-26 15:55:00-04:00,733.13,733.6,716.58,729.08,6846621,SPY
2026-06-29 09:30:00-04:00,736.525,738.76,735.3,738.68,2570080,SPY
2026-06-29 09:35:00-04:00,738.67,738.68,736.93,738.0299,804156,SPY
2026-06-29 09:40:00-04:00,738.01,739.25,737.44,739.24,641410,SPY
2026-06-29 09:45:00-04:00,739.25,739.73,738.785,738.85,956993,SPY
2026-06-29 09:50:00-04:00,738.85,739.895,738.35,738.9,575442,SPY
2026-06-29 09:55:00-04:00,738.89,739.01,736.41,736.8899,891566,SPY
2026-06-29 10:00:00-04:00,736.87,737.07,735.88,736.05,956842,SPY
2026-06-29 10:05:00-04:00,736.05,736.16,734.65,735.0515,781976,SPY
2026-06-29 10:10:00-04:00,735.08,735.33,732.7,732.7,880684,SPY
2026-06-29 10:15:00-04:00,732.7,733.94,732.09,733.69,1327368,SPY
2026-06-29 10:20:00-04:00,733.72,734.585,733.31,734.16,806300,SPY
2026-06-29 10:25:00-04:00,734.16,736.19,734.14,736.07,972450,SPY
2026-06-29 10:30:00-04:00,736.08,737.65,735.93,737.4,811881,SPY
2026-06-29 10:35:00-04:00,737.395,737.72,736.87,737.14,585582,SPY
2026-06-29 10:40:00-04:00,737.1,737.81,736.82,737.05,444038,SPY
2026-06-29 10:45:00-04:00,737.04,737.04,735.88,736.66,868092,SPY
2026-06-29 10:50:00-04:00,736.65,738.32,736.63,737.965,573435,SPY
2026-06-29 10:55:00-04:00,737.96,737.96,737.14,737.86,400504,SPY
2026-06-29 11:00:00-04:00,737.88,738.02,737.2,737.358,481912,SPY
2026-06-29 11:05:00-04:00,737.36,737.53,737.02,737.21,272363,SPY
2026-06-29 11:10:00-04:00,737.21,737.48,736.5,737.46,372214,SPY
2026-06-29 11:15:00-04:00,737.48,737.74,736.9,736.97,308183,SPY
2026-06-29 11:20:00-04:00,736.96,737.49,736.33,736.73,432927,SPY
2026-06-29 11:25:00-04:00,736.72,737.82,736.55,737.77,252935,SPY
2026-06-29 11:30:00-04:00,737.76,738.03,737.53,737.6,531255,SPY
2026-06-29 11:35:00-04:00,737.58,738.17,737.21,738.05,319713,SPY
2026-06-29 11:40:00-04:00,738.01,738.49,737.72,738.44,290035,SPY
2026-06-29 11:45:00-04:00,738.44,738.445,737.78,737.91,474121,SPY
2026-06-29 11:50:00-04:00,737.92,738.18,737.76,738.06,201728,SPY
2026-06-29 11:55:00-04:00,738.04,738.58,737.8244,738.51,241579,SPY
2026-06-29 12:00:00-04:00,738.54,738.91,738.46,738.9,582153,SPY
2026-06-29 12:05:00-04:00,738.89,739.13,738.66,738.7901,480507,SPY
2026-06-29 12:10:00-04:00,738.8201,738.99,738.44,738.5,184103,SPY
2026-06-29 12:15:00-04:00,738.5,738.84,738.44,738.58,1903895,SPY
2026-06-29 12:20:00-04:00,738.56,738.81,738.37,738.77,192392,SPY
2026-06-29 12:25:00-04:00,738.76,738.85,738.26,738.33,278007,SPY
2026-06-29 12:30:00-04:00,738.34,738.51,737.97,738.12,245356,SPY
2026-06-29 12:35:00-04:00,738.12,738.45,737.99,738.445,262037,SPY
2026-06-29 12:40:00-04:00,738.44,738.58,738.31,738.5,149573,SPY
2026-06-29 12:45:00-04:00,738.51,738.6201,738.19,738.46,163806,SPY
2026-06-29 12:50:00-04:00,738.51,738.95,738.41,738.885,255152,SPY
2026-06-29 12:55:00-04:00,738.88,738.89,738.62,738.68,756865,SPY
2026-06-29 13:00:00-04:00,738.69,739.06,738.69,739.02,156207,SPY
2026-06-29 13:05:00-04:00,739.02,739.37,738.96,739.26,188961,SPY
2026-06-29 13:10:00-04:00,739.28,740.2,739.26,739.97,554729,SPY
2026-06-29 13:15:00-04:00,739.98,740.3,739.87,740.075,250101,SPY
2026-06-29 13:20:00-04:00,740.05,740.375,739.485,739.5,443003,SPY
2026-06-29 13:25:00-04:00,739.5,740.18,739.46,740.14,346510,SPY
2026-06-29 13:30:00-04:00,740.135,740.63,739.98,740.29,280931,SPY
2026-06-29 13:35:00-04:00,740.3,740.42,739.98,740.32,197183,SPY
2026-06-29 13:40:00-04:00,740.3,740.45,740.26,740.285,136083,SPY
2026-06-29 13:45:00-04:00,740.29,740.56,740.1,740.49,177140,SPY
2026-06-29 13:50:00-04:00,740.49,740.82,740.395,740.56,179744,SPY
2026-06-29 13:55:00-04:00,740.55,740.68,740.17,740.41,184755,SPY
2026-06-29 14:00:00-04:00,740.4,740.77,740.23,740.61,290116,SPY
2026-06-29 14:05:00-04:00,740.61,740.76,740.44,740.52,523343,SPY
2026-06-29 14:10:00-04:00,740.52,740.71,740.43,740.579,709069,SPY
2026-06-29 14:15:00-04:00,740.57,740.62,740.36,740.42,298207,SPY
2026-06-29 14:20:00-04:00,740.43,740.58,740.18,740.4,263078,SPY
2026-06-29 14:25:00-04:00,740.41,740.41,740.12,740.215,514123,SPY
2026-06-29 14:30:00-04:00,740.215,740.72,740.15,740.61,309890,SPY
2026-06-29 14:35:00-04:00,740.63,740.95,740.55,740.795,295728,SPY
2026-06-29 14:40:00-04:00,740.8,741.05,740.69,740.97,290475,SPY
2026-06-29 14:45:00-04:00,740.99,741.19,740.87,740.96,308883,SPY
2026-06-29 14:50:00-04:00,740.94,740.955,740.68,740.855,334165,SPY
2026-06-29 14:55:00-04:00,740.855,740.91,740.56,740.685,428554,SPY
2026-06-29 15:00:00-04:00,740.69,740.92,740.51,740.615,1115678,SPY
2026-06-29 15:05:00-04:00,740.61,740.98,740.52,740.76,336859,SPY
2026-06-29 15:10:00-04:00,740.76,740.8,740.52,740.58,989256,SPY
2026-06-29 15:15:00-04:00,740.57,740.79,740.34,740.64,812481,SPY
2026-06-29 15:20:00-04:00,740.64,741.12,740.64,741.0,420945,SPY
2026-06-29 15:25:00-04:00,741.0,741.04,740.87,740.87,591095,SPY
2026-06-29 15:30:00-04:00,740.87,740.91,740.43,740.49,535172,SPY
2026-06-29 15:35:00-04:00,740.48,740.755,740.48,740.72,571833,SPY
2026-06-29 15:40:00-04:00,740.72,740.99,740.46,740.65,1205474,SPY
2026-06-29 15:45:00-04:00,740.65,740.92,740.6,740.89,923273,SPY
2026-06-29 15:50:00-04:00,740.89,741.0,740.23,740.29,2384337,SPY
2026-06-29 15:55:00-04:00,740.29,741.56,740.29,740.85,4054970,SPY
2026-06-30 09:30:00-04:00,741.29,741.97,740.89,741.305,1787543,SPY
2026-06-30 09:35:00-04:00,741.31,742.09,741.11,741.47,778822,SPY
2026-06-30 09:40:00-04:00,741.46,742.31,741.23,741.91,910901,SPY
2026-06-30 09:45:00-04:00,741.87,742.31,741.67,742.01,592726,SPY
2026-06-30 09:50:00-04:00,741.99,743.47,741.88,743.18,1009884,SPY
2026-06-30 09:55:00-04:00,743.18,743.96,743.16,743.92,547698,SPY
2026-06-30 10:00:00-04:00,743.91,744.53,742.86,744.52,3100579,SPY
2026-06-30 10:05:00-04:00,744.52,744.5299,743.37,743.54,369176,SPY
2026-06-30 10:10:00-04:00,743.565,743.88,743.1725,743.63,418594,SPY
2026-06-30 10:15:00-04:00,743.62,743.85,743.31,743.56,298480,SPY
2026-06-30 10:20:00-04:00,743.57,744.46,743.46,744.3,299097,SPY
2026-06-30 10:25:00-04:00,744.311,744.575,744.02,744.48,237314,SPY
2026-06-30 10:30:00-04:00,744.47,745.33,744.44,745.32,434445,SPY
2026-06-30 10:35:00-04:00,745.33,745.38,744.34,744.555,625219,SPY
2026-06-30 10:40:00-04:00,744.56,744.925,744.16,744.78,334239,SPY
2026-06-30 10:45:00-04:00,744.8,744.81,743.6512,743.87,317645,SPY
2026-06-30 10:50:00-04:00,743.89,744.27,743.32,743.3799,341395,SPY
2026-06-30 10:55:00-04:00,743.38,743.72,742.93,743.3199,263306,SPY
2026-06-30 11:00:00-04:00,743.32,744.32,743.24,744.17,269756,SPY
2026-06-30 11:05:00-04:00,744.17,744.51,743.8,744.425,284409,SPY
2026-06-30 11:10:00-04:00,744.44,744.92,744.33,744.83,466836,SPY
2026-06-30 11:15:00-04:00,744.82,744.88,744.36,744.55,225849,SPY
2026-06-30 11:20:00-04:00,744.55,745.219,744.53,745.14,346595,SPY
2026-06-30 11:25:00-04:00,745.15,745.36,744.98,745.26,317186,SPY
2026-06-30 11:30:00-04:00,745.275,745.48,745.05,745.45,457431,SPY
2026-06-30 11:35:00-04:00,745.43,745.48,744.85,744.94,262459,SPY
2026-06-30 11:40:00-04:00,744.95,745.25,744.794,745.03,194669,SPY
2026-06-30 11:45:00-04:00,745.03,745.69,745.03,745.415,244820,SPY
2026-06-30 11:50:00-04:00,745.43,745.735,745.28,745.68,221972,SPY
2026-06-30 11:55:00-04:00,745.67,746.0,745.63,745.79,353269,SPY
2026-06-30 12:00:00-04:00,745.8,746.15,745.76,746.0,391433,SPY
2026-06-30 12:05:00-04:00,746.0025,746.405,745.98,746.085,333250,SPY
2026-06-30 12:10:00-04:00,746.08,746.32,746.05,746.28,226252,SPY
2026-06-30 12:15:00-04:00,746.27,746.62,746.18,746.39,380723,SPY
2026-06-30 12:20:00-04:00,746.39,746.53,746.26,746.42,239427,SPY
2026-06-30 12:25:00-04:00,746.42,746.44,746.26,746.29,366476,SPY
2026-06-30 12:30:00-04:00,746.29,746.42,746.12,746.22,298510,SPY
2026-06-30 12:35:00-04:00,746.22,746.42,746.12,746.42,185406,SPY
2026-06-30 12:40:00-04:00,746.4,746.61,746.33,746.5307,293982,SPY
2026-06-30 12:45:00-04:00,746.54,746.79,746.48,746.79,282884,SPY
2026-06-30 12:50:00-04:00,746.79,747.04,746.63,746.94,406701,SPY
2026-06-30 12:55:00-04:00,746.95,747.0,746.655,746.77,231170,SPY
2026-06-30 13:00:00-04:00,746.78,747.14,746.77,746.98,222298,SPY
2026-06-30 13:05:00-04:00,746.98,747.08,746.84,746.87,192471,SPY
2026-06-30 13:10:00-04:00,746.89,746.92,746.575,746.595,176597,SPY
2026-06-30 13:15:00-04:00,746.595,746.7425,746.52,746.64,442476,SPY
2026-06-30 13:20:00-04:00,746.65,746.89,746.6,746.695,203658,SPY
2026-06-30 13:25:00-04:00,746.7,746.75,746.37,746.49,222828,SPY
2026-06-30 13:30:00-04:00,746.51,746.67,746.32,746.57,206833,SPY
2026-06-30 13:35:00-04:00,746.57,746.62,746.15,746.2,430786,SPY
2026-06-30 13:40:00-04:00,746.2,746.63,746.18,746.61,313834,SPY
2026-06-30 13:45:00-04:00,746.605,746.66,746.32,746.37,275184,SPY
2026-06-30 13:50:00-04:00,746.38,746.6,746.3,746.47,188357,SPY
2026-06-30 13:55:00-04:00,746.46,746.54,746.4,746.49,171685,SPY
2026-06-30 14:00:00-04:00,746.49,746.86,746.38,746.66,283412,SPY
2026-06-30 14:05:00-04:00,746.665,746.77,746.32,746.66,284579,SPY
2026-06-30 14:10:00-04:00,746.66,746.825,746.585,746.77,225522,SPY
2026-06-30 14:15:00-04:00,746.77,746.965,746.68,746.95,236989,SPY
2026-06-30 14:20:00-04:00,746.94,747.08,746.85,746.87,364063,SPY
2026-06-30 14:25:00-04:00,746.86,746.92,746.7,746.8,207765,SPY
2026-06-30 14:30:00-04:00,746.77,746.82,746.56,746.69,299568,SPY
2026-06-30 14:35:00-04:00,746.7,746.85,746.66,746.73,240346,SPY
2026-06-30 14:40:00-04:00,746.725,747.06,746.72,746.98,299062,SPY
2026-06-30 14:45:00-04:00,746.97,747.35,746.86,747.33,407624,SPY
2026-06-30 14:50:00-04:00,747.32,747.44,747.0,747.13,358764,SPY
2026-06-30 14:55:00-04:00,747.125,747.33,747.09,747.13,363398,SPY
2026-06-30 15:00:00-04:00,747.13,747.4,747.11,747.25,336809,SPY
2026-06-30 15:05:00-04:00,747.23,747.6,747.13,747.5,375077,SPY
2026-06-30 15:10:00-04:00,747.502,747.78,747.32,747.72,470204,SPY
2026-06-30 15:15:00-04:00,747.72,748.02,747.6,747.62,660814,SPY
2026-06-30 15:20:00-04:00,747.64,747.8,747.47,747.63,1152773,SPY
2026-06-30 15:25:00-04:00,747.62,747.7,747.3,747.42,952990,SPY
2026-06-30 15:30:00-04:00,747.43,747.49,747.13,747.14,683924,SPY
2026-06-30 15:35:00-04:00,747.145,747.2,746.73,746.93,706926,SPY
2026-06-30 15:40:00-04:00,746.92,747.14,746.81,747.13,732755,SPY
2026-06-30 15:45:00-04:00,747.139,747.35,746.815,746.91,885649,SPY
2026-06-30 15:50:00-04:00,746.9,747.49,746.675,747.44,1610289,SPY
2026-06-30 15:55:00-04:00,747.45,747.86,746.37,746.48,8282003,SPY
2026-07-01 09:30:00-04:00,745.0,745.18,742.5,742.63,2388004,SPY
2026-07-01 09:35:00-04:00,742.63,743.41,742.375,743.0725,912760,SPY
2026-07-01 09:40:00-04:00,743.12,743.75,742.78,743.21,1153801,SPY
2026-07-01 09:45:00-04:00,743.22,744.1199,742.86,743.69,913819,SPY
2026-07-01 09:50:00-04:00,743.69,744.92,743.61,744.75,846149,SPY
2026-07-01 09:55:00-04:00,744.74,745.34,744.4801,745.32,828006,SPY
2026-07-01 10:00:00-04:00,745.34,745.63,745.0,745.39,483830,SPY
2026-07-01 10:05:00-04:00,745.405,746.305,745.33,746.095,543302,SPY
2026-07-01 10:10:00-04:00,746.09,746.89,746.02,746.61,628072,SPY
2026-07-01 10:15:00-04:00,746.645,746.83,746.35,746.75,750140,SPY
2026-07-01 10:20:00-04:00,746.74,746.99,746.63,746.81,454617,SPY
2026-07-01 10:25:00-04:00,746.81,747.02,746.67,746.82,300827,SPY
2026-07-01 10:30:00-04:00,746.82,746.9,746.02,746.305,419233,SPY
2026-07-01 10:35:00-04:00,746.29,746.93,746.0,746.92,487713,SPY
2026-07-01 10:40:00-04:00,746.893,747.11,746.47,746.64,546225,SPY
2026-07-01 10:45:00-04:00,746.61,746.64,745.69,746.46,481804,SPY
2026-07-01 10:50:00-04:00,746.49,747.07,746.4175,746.86,379682,SPY
2026-07-01 10:55:00-04:00,746.88,746.97,746.38,746.96,306704,SPY
2026-07-01 11:00:00-04:00,746.99,747.915,746.9,747.78,506271,SPY
2026-07-01 11:05:00-04:00,747.785,748.07,747.39,747.66,718027,SPY
2026-07-01 11:10:00-04:00,747.67,748.09,747.4709,748.07,407140,SPY
2026-07-01 11:15:00-04:00,748.09,748.64,748.03,748.48,573080,SPY
2026-07-01 11:20:00-04:00,748.48,749.05,748.48,748.89,527674,SPY
2026-07-01 11:25:00-04:00,748.87,749.32,748.81,749.29,768037,SPY
2026-07-01 11:30:00-04:00,749.28,749.365,748.64,748.66,320244,SPY
2026-07-01 11:35:00-04:00,748.65,748.88,748.34,748.63,360520,SPY
2026-07-01 11:40:00-04:00,748.66,748.91,748.5,748.81,248668,SPY
2026-07-01 11:45:00-04:00,748.78,748.91,748.36,748.46,336484,SPY
2026-07-01 11:50:00-04:00,748.47,748.84,748.35,748.52,193883,SPY
2026-07-01 11:55:00-04:00,748.52,748.88,748.36,748.79,286282,SPY
2026-07-01 12:00:00-04:00,748.811,749.14,748.69,748.81,262549,SPY
2026-07-01 12:05:00-04:00,748.8,749.09,748.67,748.88,152324,SPY
2026-07-01 12:10:00-04:00,748.88,749.14,748.73,749.09,177492,SPY
2026-07-01 12:15:00-04:00,749.08,749.17,748.86,749.08,385667,SPY
